Market Cap Rank,S.No.,Name,Ticker,Industry,YFinance Ticker,Screener URL,Market Cap As Of,Market Cap Source,Market Cap Cr
471,436,Paradeep Phosphates Ltd.,PARADEEP,Chemicals,PARADEEP.NS,https://www.screener.in/company/PARADEEP/consolidated/,2026-07-16,Saved Screener.in FII scan,14119.0
472,521,Alivus Life Sciences Ltd.,ALIVUS,Healthcare,ALIVUS.NS,https://www.screener.in/company/ALIVUS/consolidated/,2026-07-16,Saved Screener.in FII scan,14051.0
473,532,Atlanta Electricals Ltd.,ATLANTAELE,Capital Goods,ATLANTAELE.NS,https://www.screener.in/company/ATLANTAELE/consolidated/,2026-07-16,Saved Screener.in FII scan,14023.0
474,399,Kec International Ltd.,KEC,Construction,KEC.NS,https://www.screener.in/company/KEC/consolidated/,2026-07-16,Saved Screener.in FII scan,13985.0
475,291,Ceat Ltd.,CEATLTD,Automobile and Auto Components,CEATLTD.NS,https://www.screener.in/company/CEATLTD/consolidated/,2026-07-16,Saved Screener.in FII scan,13969.0
476,498,Vijaya Diagnostic Centre Ltd.,VIJAYA,Healthcare,VIJAYA.NS,https://www.screener.in/company/VIJAYA/consolidated/,2026-07-16,Saved Screener.in FII scan,13967.0
477,310,DOMS Industries Ltd.,DOMS,Fast Moving Consumer Goods,DOMS.NS,https://www.screener.in/company/DOMS/consolidated/,2026-07-16,Saved Screener.in FII scan,13935.0
478,2309,Vinati Organics Limited,VINATIORGA,,VINATIORGA.NS,https://www.screener.in/company/VINATIORGA/consolidated/,2026-07-16,Saved Screener.in FII scan,13926.0
479,316,Devyani International Ltd.,DEVYANI,Consumer Services,DEVYANI.NS,https://www.screener.in/company/DEVYANI/consolidated/,2026-07-16,Saved Screener.in FII scan,13901.0
480,261,Aptus Value Housing Finance India Ltd.,APTUS,Financial Services,APTUS.NS,https://www.screener.in/company/APTUS/consolidated/,2026-07-16,Saved Screener.in FII scan,13869.0
481,470,Supreme Petrochem Ltd.,SPLPETRO,Chemicals,SPLPETRO.NS,https://www.screener.in/company/SPLPETRO/consolidated/,2026-07-16,Saved Screener.in FII scan,13656.0
482,330,Engineers India Ltd.,ENGINERSIN,Construction,ENGINERSIN.NS,https://www.screener.in/company/ENGINERSIN/consolidated/,2026-07-16,Saved Screener.in FII scan,13556.0
483,2014,SEDEMAC Mechatronics Limited,SEDEMAC,,SEDEMAC.NS,https://www.screener.in/company/SEDEMAC/consolidated/,2026-09-23,Yahoo Finance,13405.72
484,610,JSW Holdings Ltd.,JSWHL,Financial Services,JSWHL.NS,https://www.screener.in/company/JSWHL/consolidated/,2026-07-16,Saved Screener.in FII scan,13375.0
485,741,V-Guard Industries Ltd.,VGUARD,Consumer Durables,VGUARD.NS,https://www.screener.in/company/VGUARD/consolidated/,2026-07-16,Saved Screener.in FII scan,13351.0
486,1417,Ingersoll Rand (India) Limited,INGERRAND,,INGERRAND.NS,https://www.screener.in/company/INGERRAND/consolidated/,2026-09-23,Yahoo Finance,13348.21
487,699,Shaily Engineering Plastics Ltd.,SHAILY,Consumer Durables,SHAILY.NS,https://www.screener.in/company/SHAILY/consolidated/,2026-07-16,Saved Screener.in FII scan,13339.0
488,304,Concord Biotech Ltd.,CONCORDBIO,Healthcare,CONCORDBIO.NS,https://www.screener.in/company/CONCORDBIO/consolidated/,2026-07-16,Saved Screener.in FII scan,13330.0
489,491,Trident Ltd.,TRIDENT,Textiles,TRIDENT.NS,https://www.screener.in/company/TRIDENT/consolidated/,2026-07-16,Saved Screener.in FII scan,13295.0
490,2030,Shadowfax Technologies Limited,SHADOWFAX,,SHADOWFAX.NS,https://www.screener.in/company/SHADOWFAX/consolidated/,2026-07-16,Saved Screener.in FII scan,13162.0
491,1157,E2E Networks Limited,E2E,,E2E.NS,https://www.screener.in/company/E2E/consolidated/,2026-09-23,Yahoo Finance,13049.66
492,405,LT Foods Ltd.,LTFOODS,Fast Moving Consumer Goods,LTFOODS.NS,https://www.screener.in/company/LTFOODS/consolidated/,2026-07-16,Saved Screener.in FII scan,12984.0
493,538,Azad Engineering Ltd.,AZAD,Capital Goods,AZAD.NS,https://www.screener.in/company/AZAD/consolidated/,2026-07-16,Saved Screener.in FII scan,12974.0
494,766,Park Medi World Ltd.,PARKHOSPS,Healthcare,PARKHOSPS.NS,https://www.screener.in/company/PARKHOSPS/consolidated/,2026-07-16,Saved Screener.in FII scan,12969.0
495,418,NMDC Steel Ltd.,NSLNISP,Metals & Mining,NSLNISP.NS,https://www.screener.in/company/NSLNISP/consolidated/,2026-09-23,Yahoo Finance,12880.01
496,740,Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,Financial Services,UJJIVANSFB.NS,https://www.screener.in/company/UJJIVANSFB/consolidated/,2026-09-23,Yahoo Finance,12878.92
497,431,PCBL Chemical Ltd.,PCBL,Chemicals,PCBL.NS,https://www.screener.in/company/PCBL/consolidated/,2026-07-16,Saved Screener.in FII scan,12784.0
498,322,E.I.D. Parry (India) Ltd.,EIDPARRY,Fast Moving Consumer Goods,EIDPARRY.NS,https://www.screener.in/company/EIDPARRY/consolidated/,2026-07-16,Saved Screener.in FII scan,12783.0
499,535,Avanti Feeds Ltd.,AVANTIFEED,Fast Moving Consumer Goods,AVANTIFEED.NS,https://www.screener.in/company/AVANTIFEED/consolidated/,2026-07-16,Saved Screener.in FII scan,12775.0
500,289,Cartrade Tech Ltd.,CARTRADE,Consumer Services,CARTRADE.NS,https://www.screener.in/company/CARTRADE/consolidated/,2026-07-16,Saved Screener.in FII scan,12752.0
501,482,Tega Industries Ltd.,TEGA,Capital Goods,TEGA.NS,https://www.screener.in/company/TEGA/consolidated/,2026-07-16,Saved Screener.in FII scan,12739.0
502,369,Indegene Ltd.,INDGN,Healthcare,INDGN.NS,https://www.screener.in/company/INDGN/consolidated/,2026-07-16,Saved Screener.in FII scan,12694.0
503,631,Lloyds Engineering Works Ltd.,LLOYDSENGG,Capital Goods,LLOYDSENGG.NS,https://www.screener.in/company/LLOYDSENGG/consolidated/,2026-07-16,Saved Screener.in FII scan,12675.0
504,508,eClerx Services Ltd.,ECLERX,Services,ECLERX.NS,https://www.screener.in/company/ECLERX/consolidated/,2026-07-16,Saved Screener.in FII scan,12651.0
505,359,Home First Finance Company India Ltd.,HOMEFIRST,Financial Services,HOMEFIRST.NS,https://www.screener.in/company/HOMEFIRST/consolidated/,2026-09-23,Yahoo Finance,12608.22
506,628,Kirloskar Pneumatic Company Ltd.,KIRLPNU,Capital Goods,KIRLPNU.NS,https://www.screener.in/company/KIRLPNU/consolidated/,2026-07-16,Saved Screener.in FII scan,12530.0
507,481,Techno Electric & Engineering Company Ltd.,TECHNOE,Construction,TECHNOE.NS,https://www.screener.in/company/TECHNOE/consolidated/,2026-07-16,Saved Screener.in FII scan,12488.0
508,745,Va Tech Wabag Ltd.,WABAG,Utilities,WABAG.NS,https://www.screener.in/company/WABAG/consolidated/,2026-07-16,Saved Screener.in FII scan,12473.0
509,366,IRCON International Ltd.,IRCON,Construction,IRCON.NS,https://www.screener.in/company/IRCON/consolidated/,2026-07-16,Saved Screener.in FII scan,12373.0
510,670,Prudent Corporate Advisory Services Ltd.,PRUDENT,Financial Services,PRUDENT.NS,https://www.screener.in/company/PRUDENT/consolidated/,2026-07-16,Saved Screener.in FII scan,12275.0
511,350,Gravita India Ltd.,GRAVITA,Metals & Mining,GRAVITA.NS,https://www.screener.in/company/GRAVITA/consolidated/,2026-07-16,Saved Screener.in FII scan,12252.0
512,429,Olectra Greentech Ltd.,OLECTRA,Automobile and Auto Components,OLECTRA.NS,https://www.screener.in/company/OLECTRA/consolidated/,2026-07-16,Saved Screener.in FII scan,12221.0
513,848,Amagi Media Labs Limited,AMAGI,,AMAGI.NS,https://www.screener.in/company/AMAGI/consolidated/,2026-07-16,Saved Screener.in FII scan,12115.0
514,534,Avalon Technologies Ltd.,AVALON,Capital Goods,AVALON.NS,https://www.screener.in/company/AVALON/consolidated/,2026-07-16,Saved Screener.in FII scan,12112.0
515,385,Jaiprakash Power Ventures Ltd.,JPPOWER,Power,JPPOWER.NS,https://www.screener.in/company/JPPOWER/consolidated/,2026-07-16,Saved Screener.in FII scan,12103.0
516,241,Action Construction Equipment Ltd.,ACE,Capital Goods,ACE.NS,https://www.screener.in/company/ACE/consolidated/,2026-07-16,Saved Screener.in FII scan,12101.0
517,384,Jain Resource Recycling Ltd.,JAINREC,Metals & Mining,JAINREC.NS,https://www.screener.in/company/JAINREC/consolidated/,2026-07-16,Saved Screener.in FII scan,12064.0
518,324,Elecon Engineering Co. Ltd.,ELECON,Capital Goods,ELECON.NS,https://www.screener.in/company/ELECON/consolidated/,2026-07-16,Saved Screener.in FII scan,12038.0
519,708,South Indian Bank Ltd.,SOUTHBANK,Financial Services,SOUTHBANK.NS,https://www.screener.in/company/SOUTHBANK/consolidated/,2026-07-16,Saved Screener.in FII scan,12033.0
520,761,CORONA Remedies Ltd.,CORONA,Healthcare,CORONA.NS,https://www.screener.in/company/CORONA/consolidated/,2026-07-16,Saved Screener.in FII scan,12031.0
521,640,Marksans Pharma Ltd.,MARKSANS,Healthcare,MARKSANS.NS,https://www.screener.in/company/MARKSANS/consolidated/,2026-07-16,Saved Screener.in FII scan,12016.0
522,494,UTI Asset Management Company Ltd.,UTIAMC,Financial Services,UTIAMC.NS,https://www.screener.in/company/UTIAMC/consolidated/,2026-07-16,Saved Screener.in FII scan,12006.0
523,349,Graphite India Ltd.,GRAPHITE,Capital Goods,GRAPHITE.NS,https://www.screener.in/company/GRAPHITE/consolidated/,2026-07-16,Saved Screener.in FII scan,11959.0
524,488,Titagarh Rail Systems Ltd.,TITAGARH,Capital Goods,TITAGARH.NS,https://www.screener.in/company/TITAGARH/consolidated/,2026-07-16,Saved Screener.in FII scan,11848.0
525,240,Aavas Financiers Ltd.,AAVAS,Financial Services,AAVAS.NS,https://www.screener.in/company/AAVAS/consolidated/,2026-07-16,Saved Screener.in FII scan,11842.0
526,244,Aditya Birla Lifestyle Brands Ltd.,ABLBL,Consumer Services,ABLBL.NS,https://www.screener.in/company/ABLBL/consolidated/,2026-07-16,Saved Screener.in FII scan,11839.0
527,703,Shilpa Medicare Ltd.,SHILPAMED,Healthcare,SHILPAMED.NS,https://www.screener.in/company/SHILPAMED/consolidated/,2026-07-16,Saved Screener.in FII scan,11824.0
528,751,Viyash Scientific Ltd.,VIYASH,Healthcare,VIYASH.NS,https://www.screener.in/company/VIYASH/consolidated/,2026-07-16,Saved Screener.in FII scan,11824.0
529,275,Blue Dart Express Ltd.,BLUEDART,Services,BLUEDART.NS,https://www.screener.in/company/BLUEDART/consolidated/,2026-07-16,Saved Screener.in FII scan,11725.0
530,381,JM Financial Ltd.,JMFINANCIL,Financial Services,JMFINANCIL.NS,https://www.screener.in/company/JMFINANCIL/consolidated/,2026-07-16,Saved Screener.in FII scan,11699.0
531,370,India Cements Ltd.,INDIACEM,Construction Materials,INDIACEM.NS,https://www.screener.in/company/INDIACEM/consolidated/,2026-07-16,Saved Screener.in FII scan,11686.0
532,278,Brainbees Solutions Ltd.,FIRSTCRY,Consumer Services,FIRSTCRY.NS,https://www.screener.in/company/FIRSTCRY/consolidated/,2026-07-16,Saved Screener.in FII scan,11666.0
533,410,Mahanagar Gas Ltd.,MGL,Oil Gas & Consumable Fuels,MGL.NS,https://www.screener.in/company/MGL/consolidated/,2026-07-16,Saved Screener.in FII scan,11619.0
534,371,Indiamart Intermesh Ltd.,INDIAMART,Consumer Services,INDIAMART.NS,https://www.screener.in/company/INDIAMART/consolidated/,2026-07-16,Saved Screener.in FII scan,11518.0
535,565,Edelweiss Financial Services Ltd.,EDELWEISS,Financial Services,EDELWEISS.NS,https://www.screener.in/company/EDELWEISS/consolidated/,2026-07-16,Saved Screener.in FII scan,11481.0
536,250,Afcons Infrastructure Ltd.,AFCONS,Construction,AFCONS.NS,https://www.screener.in/company/AFCONS/consolidated/,2026-07-16,Saved Screener.in FII scan,11473.0
537,268,Balrampur Chini Mills Ltd.,BALRAMCHIN,Fast Moving Consumer Goods,BALRAMCHIN.NS,https://www.screener.in/company/BALRAMCHIN/consolidated/,2026-07-16,Saved Screener.in FII scan,11443.0
538,391,Jupiter Wagons Ltd.,JWL,Capital Goods,JWL.NS,https://www.screener.in/company/JWL/consolidated/,2026-07-16,Saved Screener.in FII scan,11411.0
539,2171,Swan Defence and Heavy Industries Limited,SWANDEF,,SWANDEF.NS,https://www.screener.in/company/SWANDEF/consolidated/,2026-07-16,Saved Screener.in FII scan,11382.0
540,380,JK Tyre & Industries Ltd.,JKTYRE,Automobile and Auto Components,JKTYRE.NS,https://www.screener.in/company/JKTYRE/consolidated/,2026-07-16,Saved Screener.in FII scan,11348.0
541,1167,Elantas Beck India Limited,ELANTAS,,ELANTAS.NS,https://www.screener.in/company/ELANTAS/consolidated/,2026-09-23,Yahoo Finance,11342.93
542,644,Metropolis Healthcare Ltd.,METROPOLIS,Healthcare,METROPOLIS.NS,https://www.screener.in/company/METROPOLIS/consolidated/,2026-07-16,Saved Screener.in FII scan,11279.0
543,650,Nazara Technologies Ltd.,NAZARA,Media Entertainment & Publication,NAZARA.NS,https://www.screener.in/company/NAZARA/consolidated/,2026-07-16,Saved Screener.in FII scan,11262.0
544,372,Indian Energy Exchange Ltd.,IEX,Financial Services,IEX.NS,https://www.screener.in/company/IEX/consolidated/,2026-07-16,Saved Screener.in FII scan,11173.0
545,632,Lloyds Enterprises Ltd.,LLOYDSENT,Metals & Mining,LLOYDSENT.NS,https://www.screener.in/company/LLOYDSENT/consolidated/,2026-07-16,Saved Screener.in FII scan,11145.0
546,735,Tilaknagar Industries Ltd.,TI,Fast Moving Consumer Goods,TI.NS,https://www.screener.in/company/TI/consolidated/,2026-07-16,Saved Screener.in FII scan,11124.0
547,560,Diamond Power Infrastructure Ltd.,DIACABS,Capital Goods,DIACABS.NS,https://www.screener.in/company/DIACABS/consolidated/,2026-07-16,Saved Screener.in FII scan,11030.0
548,483,Tejas Networks Ltd.,TEJASNET,Telecommunication,TEJASNET.NS,https://www.screener.in/company/TEJASNET/consolidated/,2026-07-16,Saved Screener.in FII scan,10980.0
549,752,Voltamp Transformers Ltd,VOLTAMP,Capital Goods,VOLTAMP.NS,https://www.screener.in/company/VOLTAMP/consolidated/,2026-09-23,Yahoo Finance,10925.48
550,576,Finolex Industries Ltd.,FINPIPE,Capital Goods,FINPIPE.NS,https://www.screener.in/company/FINPIPE/consolidated/,2026-07-16,Saved Screener.in FII scan,10837.0
551,427,Nuvoco Vistas Corporation Ltd.,NUVOCO,Construction Materials,NUVOCO.NS,https://www.screener.in/company/NUVOCO/consolidated/,2026-07-16,Saved Screener.in FII scan,10836.0
552,582,Godrej Agrovet Ltd.,GODREJAGRO,Fast Moving Consumer Goods,GODREJAGRO.NS,https://www.screener.in/company/GODREJAGRO/consolidated/,2026-07-16,Saved Screener.in FII scan,10705.0
553,277,Bombay Burmah Trading Corporation Ltd.,BBTC,Fast Moving Consumer Goods,BBTC.NS,https://www.screener.in/company/BBTC/consolidated/,2026-07-16,Saved Screener.in FII scan,10700.0
554,753,Waaree Renewable Technologies Ltd.,WAAREERTL,Capital Goods,WAAREERTL.NS,https://www.screener.in/company/WAAREERTL/consolidated/,2026-07-16,Saved Screener.in FII scan,10642.0
555,678,Rategain Travel Technologies Ltd.,RATEGAIN,Information Technology,RATEGAIN.NS,https://www.screener.in/company/RATEGAIN/consolidated/,2026-07-16,Saved Screener.in FII scan,10619.0
556,599,IIFL Capital Services Ltd.,IIFLCAPS,Financial Services,IIFLCAPS.NS,https://www.screener.in/company/IIFLCAPS/consolidated/,2026-07-16,Saved Screener.in FII scan,10562.0
557,633,Lumax Auto Technologies Ltd.,LUMAXTECH,Automobile and Auto Components,LUMAXTECH.NS,https://www.screener.in/company/LUMAXTECH/consolidated/,2026-07-16,Saved Screener.in FII scan,10537.0
558,267,BLS International Services Ltd.,BLS,Consumer Services,BLS.NS,https://www.screener.in/company/BLS/consolidated/,2026-07-16,Saved Screener.in FII scan,10399.0
559,463,Signatureglobal (India) Ltd.,SIGNATURE,Realty,SIGNATURE.NS,https://www.screener.in/company/SIGNATURE/consolidated/,2026-07-16,Saved Screener.in FII scan,10383.0
560,660,Paras Defence and Space Technologies Ltd.,PARAS,Capital Goods,PARAS.NS,https://www.screener.in/company/PARAS/consolidated/,2026-07-16,Saved Screener.in FII scan,10347.0
561,449,Ramkrishna Forgings Ltd.,RKFORGE,Automobile and Auto Components,RKFORGE.NS,https://www.screener.in/company/RKFORGE/consolidated/,2026-07-16,Saved Screener.in FII scan,10271.0
562,501,Whirlpool of India Ltd.,WHIRLPOOL,Consumer Durables,WHIRLPOOL.NS,https://www.screener.in/company/WHIRLPOOL/consolidated/,2026-07-16,Saved Screener.in FII scan,10261.0
563,451,Reliance Power Ltd.,RPOWER,Power,RPOWER.NS,https://www.screener.in/company/RPOWER/consolidated/,2026-07-16,Saved Screener.in FII scan,10257.0
564,409,MMTC Ltd.,MMTC,Services,MMTC.NS,https://www.screener.in/company/MMTC/consolidated/,2026-07-16,Saved Screener.in FII scan,10228.0
565,625,Karnataka Bank Ltd.,KTKBANK,Financial Services,KTKBANK.NS,https://www.screener.in/company/KTKBANK/consolidated/,2026-07-16,Saved Screener.in FII scan,10174.0
566,375,Intellect Design Arena Ltd.,INTELLECT,Information Technology,INTELLECT.NS,https://www.screener.in/company/INTELLECT/consolidated/,2026-07-16,Saved Screener.in FII scan,10135.0
567,452,SBFC Finance Ltd.,SBFC,Financial Services,SBFC.NS,https://www.screener.in/company/SBFC/consolidated/,2026-07-16,Saved Screener.in FII scan,10114.0
568,284,Can Fin Homes Ltd.,CANFINHOME,Financial Services,CANFINHOME.NS,https://www.screener.in/company/CANFINHOME/consolidated/,2026-09-23,Yahoo Finance,10092.45
569,713,Strides Pharma Science Ltd.,STAR,Healthcare,STAR.NS,https://www.screener.in/company/STAR/consolidated/,2026-07-16,Saved Screener.in FII scan,10063.0
570,354,H.E.G. Ltd.,HEG,Capital Goods,HEG.NS,https://www.screener.in/company/HEG/consolidated/,2026-07-16,Saved Screener.in FII scan,10017.0
571,504,Zee Entertainment Enterprises Ltd.,ZEEL,Media Entertainment & Publication,ZEEL.NS,https://www.screener.in/company/ZEEL/consolidated/,2026-07-16,Saved Screener.in FII scan,9999.0
572,447,Railtel Corporation Of India Ltd.,RAILTEL,Telecommunication,RAILTEL.NS,https://www.screener.in/company/RAILTEL/consolidated/,2026-07-16,Saved Screener.in FII scan,9930.0
573,489,Transformers And Rectifiers (India) Ltd.,TARIL,Capital Goods,TARIL.NS,https://www.screener.in/company/TARIL/consolidated/,2026-07-16,Saved Screener.in FII scan,9925.0
574,446,RITES Ltd.,RITES,Construction,RITES.NS,https://www.screener.in/company/RITES/consolidated/,2026-07-16,Saved Screener.in FII scan,9910.0
575,577,Fujiyama Power Systems Ltd.,UTLSOLAR,Capital Goods,UTLSOLAR.NS,https://www.screener.in/company/UTLSOLAR/consolidated/,2026-07-16,Saved Screener.in FII scan,9901.0
576,749,Vedant Fashions Ltd.,MANYAVAR,Consumer Services,MANYAVAR.NS,https://www.screener.in/company/MANYAVAR/consolidated/,2026-07-16,Saved Screener.in FII scan,9900.0
577,471,Swan Corp Ltd.,SWANCORP,Chemicals,SWANCORP.NS,https://www.screener.in/company/SWANCORP/consolidated/,2026-07-16,Saved Screener.in FII scan,9858.0
578,1550,Kwality Wall's (India) Limited,KWIL,,KWIL.NS,https://www.screener.in/company/KWIL/consolidated/,2026-09-23,Yahoo Finance,9849.49
579,769,SML Mahindra Ltd.,SMLMAH,Capital Goods,SMLMAH.NS,https://www.screener.in/company/SMLMAH/consolidated/,2026-09-23,Yahoo Finance,9832.04
580,748,Varroc Engineering Ltd.,VARROC,Automobile and Auto Components,VARROC.NS,https://www.screener.in/company/VARROC/consolidated/,2026-07-16,Saved Screener.in FII scan,9829.0
581,519,Akums Drugs and Pharmaceuticals Ltd.,AKUMS,Healthcare,AKUMS.NS,https://www.screener.in/company/AKUMS/consolidated/,2026-07-16,Saved Screener.in FII scan,9814.0
582,639,Manorama Industries Ltd.,MANORAMA,Fast Moving Consumer Goods,MANORAMA.NS,https://www.screener.in/company/MANORAMA/consolidated/,2026-07-16,Saved Screener.in FII scan,9804.0
583,696,Sandur Manganese & Iron Ores Ltd.,SANDUMA,Metals & Mining,SANDUMA.NS,https://www.screener.in/company/SANDUMA/consolidated/,2026-07-16,Saved Screener.in FII scan,9800.0
584,545,Blackbuck Ltd.,BLACKBUCK,Services,BLACKBUCK.NS,https://www.screener.in/company/BLACKBUCK/consolidated/,2026-07-16,Saved Screener.in FII scan,9780.0
585,2070,SIGMA ADVANCED SYSTEMS LIMITED,SIGMAADV,,SIGMAADV.NS,https://www.screener.in/company/SIGMAADV/consolidated/,2026-07-16,Saved Screener.in FII scan,9772.0
586,642,Medplus Health Services Ltd.,MEDPLUS,Consumer Services,MEDPLUS.NS,https://www.screener.in/company/MEDPLUS/consolidated/,2026-07-16,Saved Screener.in FII scan,9734.0
587,506,Zensar Technolgies Ltd.,ZENSARTECH,Information Technology,ZENSARTECH.NS,https://www.screener.in/company/ZENSARTECH/consolidated/,2026-07-16,Saved Screener.in FII scan,9728.0
588,725,TSF Investments Ltd.,TSFINV,Financial Services,TSFINV.NS,https://www.screener.in/company/TSFINV/consolidated/,2026-07-16,Saved Screener.in FII scan,9667.0
589,542,Banco Products (India) Ltd.,BANCOINDIA,Automobile and Auto Components,BANCOINDIA.NS,https://www.screener.in/company/BANCOINDIA/consolidated/,2026-07-16,Saved Screener.in FII scan,9658.0
